id,resume_id,job_id,degree,field,institution,year,job_requirements,candidate_skills,job_skills,is_match,expected_score_min,expected_score_max
432,resume_000432,job_0433,High School,Psychology,Community College,2011,Bachelors in Computer Science|5+ years experience,SQL|Keras|Go,Python|Rust|PowerBI|TensorFlow,False,0.0,0.4
433,resume_000433,job_0434,Associate,Electrical Engineering,City College,2011,Bachelors in Computer Science,Node.js|Python|C#|Rust|CSS|Angular,Python|C++|Flask,False,0.0,0.4
434,resume_000434,job_0435,Diploma,Data Science,Regional University,2019,Bachelors in Software Engineering|5+ years experience,Tableau|Data Analysis|Ruby|JavaScript|C#|PostgreSQL|NoSQL,Data Analysis|Rust|MongoDB|TensorFlow,False,0.0,0.4
435,resume_000435,job_0436,PhD,Biology,Carnegie Mellon University,2018,Diploma in any field,Debugging|Git|Scrum|Agile|CI/CD|Testing,Debugging|Testing|CI/CD,False,0.0,0.4
436,resume_000436,job_0437,Bachelors,Mechanical Engineering,Community College,2005,Bachelors in Information Technology,Python|Node.js|C++,Flask|Java|C++|CSS|JavaScript,False,0.0,0.4
437,resume_000437,job_0438,Masters,Computer Science,Local Institute,2016,Diploma in any field,Git|CI/CD|Agile|Testing,Scrum|Testing|Agile,False,0.0,0.4
438,resume_000438,job_0439,MBA,Chemistry,Stanford University,2020,PhD in Computer Science|Research experience required|Publications preferred,NLP|Scikit-learn|JavaScript,Java|SQL|PowerBI,False,0.0,0.4
439,resume_000439,job_0440,High School,Computer Science,Online University,2011,Masters in Mathematics|Research experience required|Publications preferred,Tableau|PowerBI|Python|SQL,SQL|Computer Vision|C++|Scikit-learn,False,0.0,0.4
440,resume_000440,job_0441,Associate,Chemistry,State University,2017,Bachelors in any field,Git|Testing|Debugging,Agile|Testing|Debugging|Scrum|CI/CD,False,0.0,0.4
441,resume_000441,job_0442,BTech,Artificial Intelligence,City College,2012,PhD in Data Science|Research experience required|Publications preferred,Computer Vision|MongoDB|Keras|PyTorch|C#|Tableau|Rust,Tableau|Scikit-learn|PyTorch|Keras,False,0.0,0.4
442,resume_000442,job_0443,Doctorate,Computer Science,Oxford University,2018,Bachelors in any field,Agile|Debugging|Testing|Git|CI/CD,Debugging|CI/CD|Testing,False,0.0,0.4
443,resume_000443,job_0444,High School,Electrical Engineering,UCLA,2012,Doctorate in Artificial Intelligence|Research experience required|Publications preferred,PowerBI|Rust|Tableau,Tableau|Go|Rust|NoSQL,False,0.0,0.4
444,resume_000444,job_0445,Diploma,Chemistry,Online University,2013,Doctorate in Computer Science|Research experience required|Publications preferred,Keras|Python|PostgreSQL,C#|PyTorch|SQL,False,0.0,0.4
445,resume_000445,job_0446,Bachelors,Artificial Intelligence,Cornell University,2010,MBA in Software Engineering|5+ years experience,Go|Python|Ruby|TensorFlow,Python|C#|NLP,False,0.0,0.4
446,resume_000446,job_0447,Bachelors,Electrical Engineering,City College,2014,Masters in Software Engineering,Flask|HTML|Node.js|Java,C#|HTML|JavaScript,False,0.0,0.4
447,resume_000447,job_0448,MBA,Biology,NYU,2015,Masters in Software Engineering|5+ years experience,PyTorch|C#|Scikit-learn|Rust|Java|TensorFlow|Computer Vision,MongoDB|Data Analysis|NoSQL,False,0.0,0.4
448,resume_000448,job_0449,Bachelors,Finance,Technical Institute,2010,Bachelors in Computer Science,Node.js|React|CSS|Rust|Flask,CSS|C#|Angular|Go,False,0.0,0.4
449,resume_000449,job_0450,High School,Software Engineering,City College,2008,MBA in Data Science|5+ years experience,Data Analysis|Ruby|Keras|TensorFlow|JavaScript|C#,PyTorch|SQL|MongoDB,False,0.0,0.4
450,resume_000450,job_0451,Masters,Business Administration,Technical Institute,2019,Bachelors in Information Technology,Node.js|Django|Rust|Ruby|C#|Go,Ruby|Rust|C++,False,0.0,0.4
451,resume_000451,job_0452,BSc,English Literature,UCLA,2014,Bachelors in any field,Git|Debugging|Testing|Agile,Testing|Agile|Scrum,False,0.0,0.4
452,resume_000452,job_0453,Masters,Information Technology,Georgia Tech,2023,Bachelors in Software Engineering,C#|Flask|Django|Node.js|HTML|React|CSS,Angular|C#|Flask,False,0.0,0.4
453,resume_000453,job_0454,BTech,Mechanical Engineering,University of Maryland,2022,Bachelors in Information Technology,Rust|Node.js|HTML|C++,Rust|React|Angular|Django,False,0.0,0.4
454,resume_000454,job_0455,Diploma,Biology,Local Institute,2015,Bachelors in Information Technology,Go|Rust|HTML|React|Python|Ruby,C#|CSS|Node.js,False,0.0,0.4
455,resume_000455,job_0456,Masters,Electrical Engineering,University of Washington,2016,Bachelors in Information Technology,Python|Angular|Django|CSS|JavaScript|Node.js|Ruby,Django|Go|C++|HTML|Java,False,0.0,0.4
456,resume_000456,job_0457,Diploma,Software Engineering,Local Institute,2011,Bachelors in Computer Science,C++|Vue.js|React|JavaScript,CSS|Python|JavaScript,False,0.0,0.4
457,resume_000457,job_0458,Bachelors,Finance,Penn State,2005,Bachelors in Computer Science,Flask|Go|JavaScript|Java|CSS,Flask|Rust|Node.js|Java|Go,False,0.0,0.4
458,resume_000458,job_0459,Doctorate,Information Technology,University of Illinois,2023,Bachelors in any Engineering,Angular|CSS|C++|React|Node.js|Vue.js|Rust,Go|Python|JavaScript|Rust,False,0.0,0.4
459,resume_000459,job_0460,Doctorate,Finance,Caltech,2024,Bachelors in Information Technology,Java|Node.js|CSS|C#|Vue.js|Rust|Ruby,Angular|Go|CSS|Django|JavaScript,False,0.0,0.4
460,resume_000460,job_0461,BTech,Business Administration,Online University,2024,Bachelors in any field,Agile|Debugging|Scrum,Testing|Scrum|Git|Debugging|CI/CD,False,0.0,0.4
461,resume_000461,job_0462,Bachelors,Chemistry,Online University,2019,MBA in Software Engineering|5+ years experience,Java|SQL|Python|JavaScript|Tableau|NLP|Ruby,NLP|Go|PowerBI|Java|Python,False,0.0,0.4
462,resume_000462,job_0463,Bachelors,Electrical Engineering,Local Institute,2017,Masters in Artificial Intelligence|Research experience required|Publications preferred,C#|NoSQL|TensorFlow|Ruby|PostgreSQL|Python,C++|Ruby|PyTorch|PowerBI|NLP,False,0.0,0.4
463,resume_000463,job_0464,PhD,Physics,Cornell University,2012,Masters in Computer Science|5+ years experience,Go|SQL|Java|MongoDB|C++|NLP|Keras,SQL|Java|Python|Tableau,False,0.0,0.4
464,resume_000464,job_0465,High School,Mechanical Engineering,University of Michigan,2007,Bachelors in Computer Science|5+ years experience,C++|Ruby|Tableau|Java,MongoDB|C++|Scikit-learn|Data Analysis,False,0.0,0.4
465,resume_000465,job_0466,Associate,Software Engineering,City College,2024,Bachelors in Computer Science,C++|Ruby|HTML|JavaScript,Django|Vue.js|Ruby,False,0.0,0.4
466,resume_000466,job_0467,MBA,Software Engineering,UCLA,2020,Diploma in any field,Agile|CI/CD|Scrum,CI/CD|Git|Agile|Debugging|Testing,False,0.0,0.4
467,resume_000467,job_0468,Diploma,Physics,Online University,2020,MBA in Software Engineering|5+ years experience,NoSQL|JavaScript|Scikit-learn|Python|SQL,MongoDB|Rust|PowerBI|Python,False,0.0,0.4
468,resume_000468,job_0469,PhD,Information Technology,University of Washington,2021,Bachelors in Computer Science|5+ years experience,C#|Keras|NoSQL,Go|C#|NLP|PowerBI,False,0.0,0.4
469,resume_000469,job_0470,Bachelors,Software Engineering,Local Institute,2021,MBA in Business Administration|5+ years experience,MongoDB|Computer Vision|PyTorch,Rust|Scikit-learn|Tableau,False,0.0,0.4
470,resume_000470,job_0471,PhD,English Literature,Boston University,2013,Bachelors in Data Science|5+ years experience,Scikit-learn|Ruby|SQL|Python|JavaScript|NoSQL|Java,Java|C#|Go,False,0.0,0.4
471,resume_000471,job_0472,Doctorate,Software Engineering,Purdue University,2011,Bachelors in Computer Science,Rust|Go|JavaScript|Angular,Angular|C#|CSS,False,0.0,0.4
472,resume_000472,job_0473,Bachelors,Information Technology,Penn State,2011,Masters in Information Technology,CSS|Rust|Go|React,Flask|Django|JavaScript|HTML|Rust,True,0.75,1.0
473,resume_000473,job_0474,MBA,Psychology,Stanford University,2022,Bachelors in Software Engineering,React|Go|Rust|C#,Angular|Go|React|CSS,False,0.0,0.4
474,resume_000474,job_0475,High School,Software Engineering,University of Michigan,2011,Diploma in any field,CI/CD|Debugging|Scrum|Agile|Testing|Git,Testing|Git|CI/CD|Debugging|Scrum,False,0.0,0.4
475,resume_000475,job_0476,Bachelors,Software Engineering,University of Illinois,2014,Masters in Software Engineering,Java|Vue.js|Go|Flask|Node.js,Rust|CSS|Python,True,0.75,1.0
476,resume_000476,job_0477,Bachelors,Mathematics,Engineering College,2009,Bachelors in Software Engineering|5+ years experience,C++|JavaScript|NLP,Data Analysis|JavaScript|MongoDB|Go,False,0.0,0.4
477,resume_000477,job_0478,BTech,Information Technology,Regional University,2018,Bachelors in any Engineering,JavaScript|Java|Vue.js|Angular|Ruby|CSS,Go|HTML|Node.js|CSS,False,0.0,0.4
478,resume_000478,job_0479,Diploma,Computer Science,Engineering College,2023,PhD in Mathematics|Research experience required|Publications preferred,Computer Vision|PyTorch|PowerBI|Ruby|PostgreSQL|Keras|JavaScript,C#|Go|NoSQL|Ruby|MongoDB,False,0.0,0.4
479,resume_000479,job_0480,Doctorate,Artificial Intelligence,University of Washington,2010,MBA in Data Science|5+ years experience,PowerBI|Tableau|C++|Ruby|JavaScript|PyTorch,NLP|C++|TensorFlow,False,0.0,0.4
480,resume_000480,job_0481,Doctorate,Business Administration,Penn State,2020,PhD in Data Science|Research experience required|Publications preferred,Data Analysis|Java|C++,MongoDB|Python|NLP,False,0.0,0.4
481,resume_000481,job_0482,Associate,Chemistry,Regional University,2024,Masters in Information Technology,Vue.js|Ruby|Flask|C++|HTML,Django|Go|Angular|Python|Ruby,False,0.0,0.4
482,resume_000482,job_0483,Masters,Business Administration,NUS Singapore,2016,Masters in Computer Science|5+ years experience,TensorFlow|Rust|Keras|SQL|NoSQL|Computer Vision|Scikit-learn,Python|Scikit-learn|PowerBI,False,0.0,0.4
483,resume_000483,job_0484,Diploma,Psychology,State University,2022,Bachelors in any Engineering,Django|Node.js|Angular|CSS|Java|Ruby,CSS|Vue.js|Flask|Node.js,False,0.0,0.4
484,resume_000484,job_0485,Bachelors,Finance,University of Texas,2012,Doctorate in Physics|Research experience required|Publications preferred,Ruby|SQL|C++|NoSQL|Rust|MongoDB,Ruby|JavaScript|C++,False,0.0,0.4
485,resume_000485,job_0486,Masters,Artificial Intelligence,NYU,2024,Bachelors in Software Engineering,CSS|HTML|Vue.js|Java|Flask,CSS|Java|Django,False,0.0,0.4
486,resume_000486,job_0487,Diploma,Psychology,City College,2024,Bachelors in any field,Debugging|CI/CD|Testing|Git|Scrum|Agile,Scrum|Git|Testing,False,0.0,0.4
487,resume_000487,job_0488,Doctorate,Biology,UCLA,2019,Masters in Software Engineering,Angular|Python|CSS,Go|Flask|CSS|HTML|Ruby,False,0.0,0.4
488,resume_000488,job_0489,Bachelors,Finance,Boston University,2019,Doctorate in Computer Science|Research experience required|Publications preferred,SQL|Scikit-learn|C#|PyTorch|Rust|NoSQL|Tableau,C#|Tableau|PyTorch|PowerBI,False,0.0,0.4
489,resume_000489,job_0490,Associate,Psychology,State University,2019,Bachelors in any field,CI/CD|Agile|Debugging|Testing|Scrum|Git,Agile|Debugging|Testing|Scrum,False,0.0,0.4
490,resume_000490,job_0491,Bachelors,English Literature,Engineering College,2023,Bachelors in any Engineering,Python|React|Go|Ruby,CSS|Ruby|Django|Go,False,0.0,0.4
491,resume_000491,job_0492,BSc,Information Technology,City College,2021,Bachelors in Computer Science,Java|Flask|Node.js|C#|Rust,Ruby|Angular|JavaScript|Rust|Node.js,False,0.0,0.4
492,resume_000492,job_0493,Bachelors,Software Engineering,City College,2022,Doctorate in Physics|Research experience required|Publications preferred,C#|NLP|Computer Vision,Ruby|Java|C++|Keras|NoSQL,False,0.0,0.4
493,resume_000493,job_0494,PhD,Finance,Carnegie Mellon University,2015,Bachelors in Data Science|5+ years experience,Java|C++|Rust|NLP,PyTorch|Tableau|Ruby|NLP,False,0.0,0.4
494,resume_000494,job_0495,Associate,Physics,Tech University,2022,Bachelors in any Engineering,Node.js|Python|Java|Flask|Django|CSS,Rust|Python|Angular|Flask,False,0.0,0.4
495,resume_000495,job_0496,Diploma,Information Technology,Tech University,2022,Bachelors in any Engineering,Angular|CSS|JavaScript|Java|Ruby|Django,Ruby|Go|Flask|Node.js|Python,False,0.0,0.4
496,resume_000496,job_0497,BTech,Data Science,Purdue University,2023,PhD in Computer Science|Research experience required|Publications preferred,Tableau|Ruby|Python|PostgreSQL,Scikit-learn|C++|Java|C#,False,0.0,0.4
497,resume_000497,job_0498,Bachelors,Physics,Engineering College,2011,PhD in Computer Science|Research experience required|Publications preferred,PyTorch|Keras|PostgreSQL|Ruby|Computer Vision|Python|C++,Java|MongoDB|PyTorch|PostgreSQL,False,0.0,0.4
498,resume_000498,job_0499,BTech,Biology,Community College,2018,Bachelors in Software Engineering,Java|C++|Python,C#|CSS|Flask,False,0.0,0.4
499,resume_000499,job_0500,Bachelors,Mathematics,Tech University,2009,Masters in Software Engineering,Django|Rust|Java|C#,Flask|Node.js|JavaScript|React|C++,False,0.0,0.4
500,resume_000500,job_0501,Bachelors,Electrical Engineering,University of Illinois,2018,MBA in Data Science|5+ years experience,Python|Tableau|Rust|JavaScript|TensorFlow|C++,C++|PostgreSQL|Computer Vision|JavaScript|Scikit-learn,False,0.0,0.4
501,resume_000501,job_0502,High School,Psychology,Cornell University,2005,Doctorate in Artificial Intelligence|Research experience required|Publications preferred,C++|PowerBI|Ruby|MongoDB|PyTorch|NoSQL,MongoDB|Keras|Data Analysis,False,0.0,0.4
502,resume_000502,job_0503,Masters,English Literature,University of Michigan,2012,Bachelors in Information Technology,Django|Rust|Angular|JavaScript|C#|Python|React,C#|Vue.js|JavaScript|Flask|Go,False,0.0,0.4
503,resume_000503,job_0504,Associate,Information Technology,State University,2024,Bachelors in Software Engineering,Flask|Node.js|Rust|JavaScript|CSS|Ruby|HTML,Angular|C#|Go|React|Node.js,False,0.0,0.4
504,resume_000504,job_0505,PhD,Information Technology,University of Illinois,2022,Masters in Computer Science|Research experience required|Publications preferred,Rust|JavaScript|Ruby,Java|JavaScript|PyTorch|PostgreSQL|NoSQL,False,0.0,0.4
505,resume_000505,job_0506,MBA,Physics,Yale University,2024,Bachelors in any Engineering,C++|Go|Python|Angular|CSS|Flask|HTML,Node.js|C++|CSS|Vue.js|React,False,0.0,0.4
506,resume_000506,job_0507,Associate,Computer Science,Local Institute,2012,Bachelors in any field,Scrum|Agile|Debugging,CI/CD|Debugging|Testing,False,0.0,0.4
507,resume_000507,job_0508,PhD,Electrical Engineering,Boston University,2013,Doctorate in Data Science|Research experience required|Publications preferred,PyTorch|TensorFlow|Go|Python|NLP|Data Analysis,PowerBI|MongoDB|Java|SQL,False,0.0,0.4
508,resume_000508,job_0509,Diploma,Computer Science,Community College,2010,Masters in Information Technology,Python|Ruby|Node.js,Django|Ruby|Python,False,0.0,0.4
509,resume_000509,job_0510,Doctorate,Data Science,Purdue University,2018,Bachelors in Information Technology,C#|Django|Vue.js,Rust|CSS|Go|Ruby,False,0.0,0.4
510,resume_000510,job_0511,Bachelors,Finance,Regional University,2011,Bachelors in Computer Science,Flask|Python|Ruby|Node.js|C++,Go|C#|Python,False,0.0,0.4
511,resume_000511,job_0512,Masters,English Literature,University of Michigan,2012,Bachelors in Computer Science,CSS|React|Rust|Django|Vue.js|JavaScript,Django|React|Node.js|Flask,False,0.0,0.4
512,resume_000512,job_0513,Bachelors,Finance,Boston University,2006,Masters in Data Science|Research experience required|Publications preferred,Tableau|Python|Computer Vision|NoSQL|PyTorch|MongoDB,JavaScript|Computer Vision|Rust|C#,False,0.0,0.4
513,resume_000513,job_0514,Associate,Artificial Intelligence,City College,2014,Bachelors in Software Engineering,Go|Rust|Node.js|Django|Java|React,Ruby|C++|Flask|Angular|Vue.js,False,0.0,0.4
514,resume_000514,job_0515,Bachelors,Software Engineering,Tech University,2012,Bachelors in Computer Science,Python|Angular|C++|Java|CSS|Go,Angular|Node.js|Vue.js|C++,False,0.0,0.4
515,resume_000515,job_0516,MBA,Computer Science,Purdue University,2016,Bachelors in Information Technology,React|Ruby|Node.js|Go|C++,Java|JavaScript|Python|Flask,False,0.0,0.4
516,resume_000516,job_0517,Bachelors,Mathematics,University of Illinois,2007,Masters in Information Technology,Angular|Java|HTML|Vue.js|Python,C#|Ruby|HTML|Node.js|Flask,False,0.0,0.4
517,resume_000517,job_0518,Associate,Finance,Community College,2013,Bachelors in Data Science|5+ years experience,C++|C#|PowerBI,Data Analysis|Go|Tableau,False,0.0,0.4
518,resume_000518,job_0519,Diploma,English Literature,Tech University,2011,Diploma in any field,Agile|Testing|Debugging|Git|Scrum|CI/CD,Testing|Scrum|Debugging|Agile,False,0.0,0.4
519,resume_000519,job_0520,Masters,English Literature,University of Illinois,2011,Bachelors in any field,Scrum|Agile|Debugging|Git|CI/CD|Testing,CI/CD|Debugging|Git|Testing|Agile,False,0.0,0.4
520,resume_000520,job_0521,Diploma,Finance,Online University,2016,Masters in Computer Science|5+ years experience,Data Analysis|Go|PowerBI|Python,SQL|MongoDB|Tableau|TensorFlow|PyTorch,False,0.0,0.4
521,resume_000521,job_0522,Bachelors,Finance,Cornell University,2005,MBA in Software Engineering|5+ years experience,Java|Rust|Go|PostgreSQL|C++,PowerBI|Keras|Tableau,False,0.0,0.4
522,resume_000522,job_0523,Masters,Mathematics,IIT Bombay,2014,Doctorate in Mathematics|Research experience required|Publications preferred,TensorFlow|JavaScript|Python|C#|PostgreSQL,C#|NLP|SQL|NoSQL,True,0.75,1.0
523,resume_000523,job_0524,PhD,Information Technology,University of Michigan,2015,Bachelors in Information Technology,Node.js|JavaScript|CSS|Vue.js|Java|Ruby,C++|React|Django|Flask,True,0.8,1.0
524,resume_000524,job_0525,High School,Computer Science,Penn State,2006,MBA in Computer Science|5+ years experience,NLP|Java|Keras|Computer Vision|NoSQL|Go|Python,Python|Computer Vision|TensorFlow,True,0.75,1.0
525,resume_000525,job_0526,Bachelors,Information Technology,Technical Institute,2007,Masters in Information Technology,Flask|C#|HTML|C++|Python|Angular,Vue.js|Flask|Angular|Java|Go,True,0.8,1.0
526,resume_000526,job_0527,Bachelors,English Literature,Community College,2017,Bachelors in Software Engineering|5+ years experience,Ruby|NLP|Computer Vision,Java|Tableau|TensorFlow,True,0.8,1.0
527,resume_000527,job_0528,Doctorate,Business Administration,NUS Singapore,2021,MBA in Business Administration|5+ years experience,PostgreSQL|PyTorch|Rust|MongoDB|TensorFlow,PostgreSQL|MongoDB|C++|Java,True,0.8,1.0
528,resume_000528,job_0529,Bachelors,Chemistry,Online University,2007,Bachelors in Computer Science,Flask|Python|HTML,C#|Java|Node.js|Angular|Go,True,0.8,1.0
529,resume_000529,job_0530,High School,Finance,Online University,2017,Bachelors in Information Technology,Vue.js|React|Java|Angular|C++|JavaScript|C#,C#|Flask|Go|React|Rust,True,0.75,1.0
530,resume_000530,job_0531,High School,Business Administration,University of Washington,2014,Masters in Business Administration|5+ years experience,Scikit-learn|MongoDB|Python|NLP|JavaScript,Rust|C#|NoSQL|Go|Java,True,0.75,1.0
531,resume_000531,job_0532,High School,Information Technology,Online University,2005,Bachelors in Information Technology,C++|Ruby|Node.js,Django|C++|JavaScript,True,0.75,1.0
532,resume_000532,job_0533,Bachelors,Mechanical Engineering,Cornell University,2007,Bachelors in Computer Science,Rust|Python|Node.js|Ruby,JavaScript|Angular|C#,True,0.8,1.0
533,resume_000533,job_0534,Bachelors,Data Science,Engineering College,2011,Bachelors in Data Science|5+ years experience,Computer Vision|Keras|Go|PowerBI|TensorFlow|Scikit-learn|NLP,PowerBI|C++|Scikit-learn|MongoDB,True,0.8,1.0
534,resume_000534,job_0535,Bachelors,Information Technology,Local Institute,2017,Bachelors in Information Technology,Node.js|Angular|Vue.js|CSS|Java|Rust|Flask,Go|JavaScript|C++|React|HTML,True,0.75,1.0
535,resume_000535,job_0536,MBA,Information Technology,University of Illinois,2024,Bachelors in Information Technology,C#|Node.js|CSS|Python|Java,Angular|C++|Node.js|CSS,True,0.8,1.0
536,resume_000536,job_0537,MBA,Artificial Intelligence,Purdue University,2013,Masters in Artificial Intelligence|Research experience required|Publications preferred,Keras|Data Analysis|Ruby|SQL|Tableau|C#|Computer Vision,Python|Tableau|Java|PostgreSQL,True,0.75,1.0
537,resume_000537,job_0538,MBA,Computer Science,Georgia Tech,2022,Masters in Computer Science|5+ years experience,Ruby|NoSQL|JavaScript,PostgreSQL|Scikit-learn|Ruby,True,0.8,1.0
538,resume_000538,job_0539,Masters,Computer Science,Columbia University,2010,Masters in Computer Science,HTML|C++|Vue.js|Python|Go,C#|CSS|React|Java,True,0.8,1.0
539,resume_000539,job_0540,PhD,Software Engineering,Stanford University,2012,Bachelors in Software Engineering|5+ years experience,JavaScript|Python|Tableau,Scikit-learn|Tableau|JavaScript|C#|SQL,True,0.8,1.0
540,resume_000540,job_0541,Bachelors,Computer Science,Online University,2022,Masters in Computer Science|5+ years experience,Scikit-learn|MongoDB|Go|NoSQL|Data Analysis|PostgreSQL,Ruby|NoSQL|PyTorch|Java|SQL,True,0.75,1.0
541,resume_000541,job_0542,Bachelors,Finance,NUS Singapore,2006,PhD in Artificial Intelligence|Research experience required|Publications preferred,Rust|Ruby|NLP|PyTorch|Computer Vision,PowerBI|PyTorch|Go|Computer Vision|TensorFlow,True,0.8,1.0
542,resume_000542,job_0543,Bachelors,Computer Science,Boston University,2010,Bachelors in Information Technology,C#|Rust|Vue.js|Go|React|JavaScript,HTML|Django|Ruby|Java|C#,True,0.8,1.0
543,resume_000543,job_0544,Bachelors,Chemistry,UCLA,2007,Bachelors in Information Technology,Django|Python|Node.js|Angular|C#,Django|Ruby|C++|C#,True,0.8,1.0
544,resume_000544,job_0545,Bachelors,Information Technology,NUS Singapore,2010,Bachelors in Information Technology,Python|Java|React,React|Angular|CSS|Python|C#,True,0.8,1.0
545,resume_000545,job_0546,Bachelors,Finance,Engineering College,2006,Bachelors in Computer Science,Java|Python|CSS|Ruby|Angular|C#|Vue.js,Rust|C++|HTML|Angular,True,0.8,1.0
546,resume_000546,job_0547,Doctorate,Physics,Georgia Tech,2011,Doctorate in Physics|Research experience required|Publications preferred,Keras|NLP|Python|NoSQL|Computer Vision,SQL|Computer Vision|JavaScript|Tableau|TensorFlow,True,0.8,1.0
547,resume_000547,job_0548,Bachelors,Computer Science,University of Washington,2017,MBA in Data Science|5+ years experience,TensorFlow|Data Analysis|PyTorch,MongoDB|JavaScript|PyTorch|C#|Tableau,True,0.8,1.0
548,resume_000548,job_0549,Masters,Computer Science,State University,2023,Masters in Computer Science,HTML|Vue.js|Go|Django|Node.js|Ruby,C#|Flask|Ruby|Node.js,True,0.8,1.0
549,resume_000549,job_0550,Bachelors,Computer Science,State University,2006,Masters in Computer Science,Angular|Django|CSS|Vue.js|Python|Rust|Flask,Angular|Django|Java,True,0.8,1.0
550,resume_000550,job_0551,Bachelors,Information Technology,NUS Singapore,2013,Bachelors in Information Technology,Flask|Java|React|Ruby|HTML,Angular|Node.js|C#|Go,True,0.8,1.0
551,resume_000551,job_0552,Bachelors,Electrical Engineering,Engineering College,2008,Bachelors in Business Administration|5+ years experience,Rust|Go|PostgreSQL|C++|Scikit-learn|NLP,TensorFlow|JavaScript|Scikit-learn,True,0.8,1.0
552,resume_000552,job_0553,Diploma,Computer Science,Community College,2022,Masters in Computer Science,Angular|Vue.js|CSS|Java,JavaScript|HTML|Flask|Java|Rust,True,0.5,0.75
553,resume_000553,job_0554,High School,Psychology,NUS Singapore,2015,Doctorate in Computer Science|Research experience required|Publications preferred,Ruby|SQL|NLP|MongoDB|C++,Data Analysis|MongoDB|NoSQL|PostgreSQL|Java,True,0.5,0.75
554,resume_000554,job_0555,High School,Data Science,University of Illinois,2009,Bachelors in Computer Science,HTML|Ruby|Python|React|JavaScript|Rust|Go,JavaScript|Vue.js|Rust|CSS|Django,True,0.75,1.0
555,resume_000555,job_0556,BSc,Information Technology,Community College,2018,Bachelors in Information Technology,Java|Ruby|JavaScript|Angular,HTML|Go|Vue.js,True,0.75,1.0
556,resume_000556,job_0557,Doctorate,Software Engineering,Penn State,2022,Bachelors in Software Engineering|5+ years experience,Scikit-learn|Ruby|Tableau,Data Analysis|PowerBI|Go,True,0.8,1.0
557,resume_000557,job_0558,Bachelors,Software Engineering,Engineering College,2015,Bachelors in Software Engineering|5+ years experience,PostgreSQL|PyTorch|TensorFlow|Computer Vision|C++,PowerBI|SQL|NoSQL|Rust,True,0.75,1.0
558,resume_000558,job_0559,Masters,Software Engineering,MIT,2019,Masters in Software Engineering,Ruby|HTML|Rust,HTML|Python|JavaScript|Angular|Flask,True,0.8,1.0
559,resume_000559,job_0560,PhD,Artificial Intelligence,NYU,2016,Masters in Artificial Intelligence|Research experience required|Publications preferred,Java|PowerBI|TensorFlow|PostgreSQL,Tableau|SQL|MongoDB|Data Analysis,True,0.8,1.0
560,resume_000560,job_0561,Bachelors,Business Administration,University of Texas,2013,MBA in Business Administration|5+ years experience,Scikit-learn|PostgreSQL|Keras|NLP|PyTorch|C#|C++,TensorFlow|JavaScript|C#,True,0.8,1.0
561,resume_000561,job_0562,Bachelors,Software Engineering,NYU,2011,Masters in Business Administration|5+ years experience,Data Analysis|C++|SQL|Python|JavaScript|TensorFlow|MongoDB,C#|Python|Go|SQL,True,0.8,1.0
562,resume_000562,job_0563,Bachelors,Mathematics,NUS Singapore,2006,Masters in Mathematics|Research experience required|Publications preferred,Rust|NLP|Java|Keras|C++,NoSQL|JavaScript|Computer Vision,True,0.75,1.0
563,resume_000563,job_0564,BSc,Information Technology,Cornell University,2024,Masters in Information Technology,Java|Flask|React|C++|HTML|Ruby,JavaScript|Rust|Angular|Flask|C++,True,0.75,1.0
564,resume_000564,job_0565,BSc,Information Technology,University of Texas,2011,Masters in Information Technology,Java|Ruby|Go|Django|React|JavaScript,C#|JavaScript|Flask,True,0.75,1.0
565,resume_000565,job_0566,High School,Psychology,University of Maryland,2009,Bachelors in Information Technology,JavaScript|C++|Django|Node.js|Java|Python|C#,Java|JavaScript|Ruby|Django,True,0.75,1.0
566,resume_000566,job_0567,Associate,Computer Science,Community College,2021,Bachelors in Computer Science,Python|Go|C#,Go|C#|Django|Node.js|Python,True,0.5,0.75
567,resume_000567,job_0568,Bachelors,Data Science,Purdue University,2016,Bachelors in Data Science|5+ years experience,MongoDB|TensorFlow|Scikit-learn|PyTorch,C++|MongoDB|C#,True,0.75,1.0
568,resume_000568,job_0569,Bachelors,Software Engineering,Technical Institute,2006,Masters in Software Engineering|5+ years experience,TensorFlow|JavaScript|PowerBI,NoSQL|TensorFlow|Go|C#,True,0.8,1.0
569,resume_000569,job_0570,PhD,Data Science,NYU,2021,Masters in Data Science|Research experience required|Publications preferred,Ruby|Go|Keras|TensorFlow|PowerBI,MongoDB|SQL|TensorFlow|Data Analysis,True,0.8,1.0
570,resume_000570,job_0571,Bachelors,Finance,University of Michigan,2009,Masters in Software Engineering,Node.js|C++|JavaScript|HTML,Flask|Java|React|Ruby,True,0.8,1.0
571,resume_000571,job_0572,BTech,Software Engineering,NYU,2017,Masters in Software Engineering|5+ years experience,C#|PowerBI|Ruby|MongoDB,PowerBI|C++|PyTorch,True,0.75,1.0
572,resume_000572,job_0573,High School,Computer Science,Regional University,2008,Masters in Computer Science,Rust|Angular|Python|Flask,Node.js|Java|JavaScript,True,0.75,1.0
573,resume_000573,job_0574,PhD,Artificial Intelligence,Cambridge University,2020,PhD in Artificial Intelligence|Research experience required|Publications preferred,Data Analysis|PostgreSQL|TensorFlow|NoSQL,Rust|Python|Go,True,0.8,1.0
